id,delito,fecha_peticion,fecha_resolucion,resultado,tiempo_resolucion,ano_peticion,mes_peticion,dia_peticion,resuelta
1054,asociacion_delictuosa,2017-10-25,2017-12-11,concedida,4060800s (~6.71 weeks),2017,10,25,si
1054,delito_contra_la_salud,2017-10-25,2017-12-11,concedida,4060800s (~6.71 weeks),2017,10,25,si
1054,lavado_de_dinero,2017-10-25,2017-12-11,concedida,4060800s (~6.71 weeks),2017,10,25,si
1055,delito_sexual_menores,2017-10-25,2017-12-19,concedida,4752000s (~7.86 weeks),2017,10,25,si
1056,asociacion_delictuosa,2017-10-27,2019-01-10,concedida,38016000s (~1.2 years),2017,10,27,si
1056,delito_contra_la_salud,2017-10-27,2019-01-10,concedida,38016000s (~1.2 years),2017,10,27,si
1057,homicidio,2017-11-02,2017-12-01,concedida,2505600s (~4.14 weeks),2017,11,02,si
1058,homicidio,2017-10-27,2019-01-10,concedida,38016000s (~1.2 years),2017,10,27,si
1058,robo,2017-10-27,2019-01-10,concedida,38016000s (~1.2 years),2017,10,27,si
1058,allanamiento_de_morada,2017-10-27,2019-01-10,concedida,38016000s (~1.2 years),2017,10,27,si
1058,falsedad_de_declaracion,2017-10-27,2019-01-10,concedida,38016000s (~1.2 years),2017,10,27,si
1059,trafico_de_armas,2017-11-07,2019-04-30,concedida,46569600s (~1.48 years),2017,11,07,si
1060,homicidio,2017-12-06,2018-04-25,concedida,12096000s (~20 weeks),2017,12,06,si
1060,lesiones,2017-12-06,2018-04-25,concedida,12096000s (~20 weeks),2017,12,06,si
1060,lesiones,2017-12-06,2018-04-25,concedida,12096000s (~20 weeks),2017,12,06,si
1061,delito_contra_la_salud,2017-12-08,2019-10-10,concedida,57974400s (~1.84 years),2017,12,08,si
1061,lavado_de_dinero,2017-12-08,2019-10-10,concedida,57974400s (~1.84 years),2017,12,08,si
1061,delito_con_arma_de_fuego,2017-12-08,2019-10-10,concedida,57974400s (~1.84 years),2017,12,08,si
1062,asociacion_delictuosa,2017-12-13,2018-03-02,concedida,6825600s (~11.29 weeks),2017,12,13,si
1062,lavado_de_dinero,2017-12-13,2018-03-02,concedida,6825600s (~11.29 weeks),2017,12,13,si
1062,fraude,2017-12-13,2018-03-02,concedida,6825600s (~11.29 weeks),2017,12,13,si
1063,homicidio,2017-12-14,2018-03-01,concedida,6652800s (~11 weeks),2017,12,14,si
1064,asalto_sexual_menor,2017-12-19,2018-04-25,concedida,10972800s (~18.14 weeks),2017,12,19,si
1065,asociacion_delictuosa,2017-12-19,2018-03-11,concedida,7084800s (~11.71 weeks),2017,12,19,si
1065,delito_contra_la_salud,2017-12-19,2018-03-11,concedida,7084800s (~11.71 weeks),2017,12,19,si
1066,asociacion_delictuosa,2017-12-27,2020-01-26,concedida,65664000s (~2.08 years),2017,12,27,si
1066,delito_contra_la_salud,2017-12-27,2020-01-26,concedida,65664000s (~2.08 years),2017,12,27,si
1066,lavado_de_dinero,2017-12-27,2020-01-26,concedida,65664000s (~2.08 years),2017,12,27,si
1067,asociacion_delictuosa,2018-01-11,2018-10-22,concedida,24537600s (~40.57 weeks),2018,01,11,si
1067,delito_contra_la_salud,2018-01-11,2018-10-22,concedida,24537600s (~40.57 weeks),2018,01,11,si
1068,asociacion_delictuosa,2018-01-25,2018-05-11,concedida,9158400s (~15.14 weeks),2018,01,25,si
1068,delito_contra_la_salud,2018-01-25,2018-05-11,concedida,9158400s (~15.14 weeks),2018,01,25,si
1069,abuso_sexual_menores,2018-01-26,2018-05-17,concedida,9590400s (~15.86 weeks),2018,01,26,si
1069,violacion_menor_de_edad,2018-01-26,2018-05-17,concedida,9590400s (~15.86 weeks),2018,01,26,si
1070,asociacion_delictuosa,2018-01-26,2018-05-14,concedida,9331200s (~15.43 weeks),2018,01,26,si
1070,delito_contra_la_salud,2018-01-26,2018-05-14,concedida,9331200s (~15.43 weeks),2018,01,26,si
1070,lavado_de_dinero,2018-01-26,2018-05-14,concedida,9331200s (~15.43 weeks),2018,01,26,si
1071,delito_contra_la_salud,2018-01-25,2018-08-15,concedida,17452800s (~28.86 weeks),2018,01,25,si
1071,asociacion_delictuosa,2018-01-25,2018-08-15,concedida,17452800s (~28.86 weeks),2018,01,25,si
1072,homicidio,2018-02-02,2018-04-25,concedida,7084800s (~11.71 weeks),2018,02,02,si
1073,delito_contra_la_salud,2018-02-02,NA,n/a,NA,2018,02,02,no
1073,asociacion_delictuosa,2018-02-02,NA,n/a,NA,2018,02,02,no
1074,homicidio,2018-02-02,2018-04-06,concedida,5443200s (~9 weeks),2018,02,02,si
1075,asociacion_delictuosa,2018-02-06,2018-05-30,concedida,9763200s (~16.14 weeks),2018,02,06,si
1075,delito_contra_la_salud,2018-02-06,2018-05-30,concedida,9763200s (~16.14 weeks),2018,02,06,si
1075,lavado_de_dinero,2018-02-06,2018-05-30,concedida,9763200s (~16.14 weeks),2018,02,06,si
1076,delito_contra_la_salud,2018-02-08,2018-03-20,concedida,3456000s (~5.71 weeks),2018,02,08,si
1077,homicidio,2018-03-02,2018-08-23,concedida,15033600s (~24.86 weeks),2018,03,02,si
1078,pornografia_infantil,2018-03-02,2019-10-28,concedida,52272000s (~1.66 years),2018,03,02,si
1079,homicidio,2018-03-04,2018-05-04,concedida,5270400s (~8.71 weeks),2018,03,04,si
1079,secuestro,2018-03-04,2018-05-04,concedida,5270400s (~8.71 weeks),2018,03,04,si
1079,allanamiento_de_morada,2018-03-04,2018-05-04,concedida,5270400s (~8.71 weeks),2018,03,04,si
1079,delito_con_arma_de_fuego,2018-03-04,2018-05-04,concedida,5270400s (~8.71 weeks),2018,03,04,si
1080,asociacion_delictuosa,2018-03-05,2018-05-11,concedida,5788800s (~9.57 weeks),2018,03,05,si
1080,delito_contra_la_salud,2018-03-05,2018-05-11,concedida,5788800s (~9.57 weeks),2018,03,05,si
1081,asociacion_delictuosa,2018-04-05,2018-05-20,concedida,3888000s (~6.43 weeks),2018,04,05,si
1081,delito_contra_la_salud,2018-04-05,2018-05-20,concedida,3888000s (~6.43 weeks),2018,04,05,si
1082,asociacion_delictuosa,2018-04-06,2018-05-20,concedida,3801600s (~6.29 weeks),2018,04,06,si
1083,asociacion_delictuosa,2018-04-11,2018-05-28,concedida,4060800s (~6.71 weeks),2018,04,11,si
1083,delito_contra_la_salud,2018-04-11,2018-05-28,concedida,4060800s (~6.71 weeks),2018,04,11,si
1083,lavado_de_dinero,2018-04-11,2018-05-28,concedida,4060800s (~6.71 weeks),2018,04,11,si
1083,delito_con_arma_de_fuego,2018-04-11,2018-05-28,concedida,4060800s (~6.71 weeks),2018,04,11,si
1083,delito_con_arma_de_fuego,2018-04-11,2018-05-28,concedida,4060800s (~6.71 weeks),2018,04,11,si
1084,delincuencia_organizada,2018-04-12,2018-05-24,concedida,3628800s (~6 weeks),2018,04,12,si
1085,trata_de_personas,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1085,trafico_de_personas,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1085,albergue_a_indocumentados,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1085,lavado_de_dinero,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1085,asociacion_delictuosa,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1085,explotacion_sexual,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1085,chantaje,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1086,trata_de_personas,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1086,trafico_de_personas,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1086,albergue_a_indocumentados,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1086,lavado_de_dinero,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1086,asociacion_delictuosa,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1086,explotacion_sexual,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1086,chantaje,2018-04-20,2018-06-25,concedida,5702400s (~9.43 weeks),2018,04,20,si
1087,lavado_de_dinero,2018-04-25,NA,n/a,NA,2018,04,25,no
1087,fraude,2018-04-25,NA,n/a,NA,2018,04,25,no
1087,delito_con_arma_de_fuego,2018-04-25,NA,n/a,NA,2018,04,25,no
1088,asociacion_delictuosa,2018-04-27,NA,n/a,NA,2018,04,27,no
1089,fraude,2018-04-27,NA,n/a,NA,2018,04,27,no
1090,extorsion,2018-04-27,2018-05-22,concedida,2160000s (~3.57 weeks),2018,04,27,si
1091,delito_contra_la_salud,2018-04-03,2018-06-01,concedida,5097600s (~8.43 weeks),2018,04,03,si
1092,asociacion_delictuosa,2018-04-30,NA,n/a,NA,2018,04,30,no
1092,delito_contra_la_salud,2018-04-30,NA,n/a,NA,2018,04,30,no
1093,delito_contra_la_salud,2018-04-30,NA,n/a,NA,2018,04,30,no
1094,delito_contra_la_salud,2018-05-04,2018-06-12,concedida,3369600s (~5.57 weeks),2018,05,04,si
1095,asociacion_delictuosa,2018-05-04,2018-06-19,concedida,3974400s (~6.57 weeks),2018,05,04,si
1095,delito_contra_la_salud,2018-05-04,2018-06-19,concedida,3974400s (~6.57 weeks),2018,05,04,si
1096,delito_contra_la_salud,2018-05-23,2018-06-28,concedida,3110400s (~5.14 weeks),2018,05,23,si
1096,delito_con_arma_de_fuego,2018-05-23,2018-06-28,concedida,3110400s (~5.14 weeks),2018,05,23,si
1096,contrabando,2018-05-23,2018-06-28,concedida,3110400s (~5.14 weeks),2018,05,23,si
1096,lavado_de_dinero,2018-05-23,2018-06-28,concedida,3110400s (~5.14 weeks),2018,05,23,si
1097,homicidio,2018-05-31,NA,n/a,NA,2018,05,31,no
1097,lesiones,2018-05-31,NA,n/a,NA,2018,05,31,no
1097,homicidio,2018-05-31,NA,n/a,NA,2018,05,31,no
1097,asociacion_delictuosa,2018-05-31,NA,n/a,NA,2018,05,31,no
1098,homicidio,2018-06-01,NA,n/a,NA,2018,06,01,no
1099,asociacion_delictuosa,2018-06-01,2018-10-24,concedida,12528000s (~20.71 weeks),2018,06,01,si
1099,delito_contra_la_salud,2018-06-01,2018-10-24,concedida,12528000s (~20.71 weeks),2018,06,01,si
1099,lavado_de_dinero,2018-06-01,2018-10-24,concedida,12528000s (~20.71 weeks),2018,06,01,si
1100,delito_contra_la_salud,2018-06-21,2018-08-14,concedida,4665600s (~7.71 weeks),2018,06,21,si
1101,delito_contra_la_salud,2018-07-16,NA,n/a,NA,2018,07,16,no
1102,acecho_interestatal,2018-07-19,2019-01-07,concedida,14860800s (~24.57 weeks),2018,07,19,si
1102,asociacion_delictuosa,2018-07-19,2019-01-07,concedida,14860800s (~24.57 weeks),2018,07,19,si
1103,asociacion_delictuosa,2018-07-20,NA,n/a,NA,2018,07,20,no
1103,delito_contra_la_salud,2018-07-20,NA,n/a,NA,2018,07,20,no
1104,fraude,2018-07-26,NA,n/a,NA,2018,07,26,no
1105,asociacion_delictuosa,2018-07-27,2019-02-19,concedida,17884800s (~29.57 weeks),2018,07,27,si
1105,delito_contra_la_salud,2018-07-27,2019-02-19,concedida,17884800s (~29.57 weeks),2018,07,27,si
1106,delincuencia_organizada,2018-08-01,2018-09-13,concedida,3715200s (~6.14 weeks),2018,08,01,si
1106,delincuencia_organizada,2018-08-01,2018-09-13,concedida,3715200s (~6.14 weeks),2018,08,01,si
1107,delito_sexual_menores,2018-08-02,2018-10-11,concedida,6048000s (~10 weeks),2018,08,02,si
1108,delito_sexual_menores,2018-08-20,2019-05-31,concedida,24537600s (~40.57 weeks),2018,08,20,si
1108,delito_con_arma_de_fuego,2018-08-20,2019-05-31,concedida,24537600s (~40.57 weeks),2018,08,20,si
1109,abuso_sexual_menores,2018-08-27,2018-10-30,concedida,5529600s (~9.14 weeks),2018,08,27,si
1110,asociacion_delictuosa,2018-08-30,NA,n/a,NA,2018,08,30,no
1110,delito_contra_la_salud,2018-08-30,NA,n/a,NA,2018,08,30,no
1111,delincuencia_organizada,2018-08-31,2019-11-01,concedida,36892800s (~1.17 years),2018,08,31,si
1111,homicidio,2018-08-31,2019-11-01,concedida,36892800s (~1.17 years),2018,08,31,si
1111,delito_contra_la_salud,2018-08-31,2019-11-01,concedida,36892800s (~1.17 years),2018,08,31,si
1111,posesion_ilegal_de_arma_de_fuego,2018-08-31,2019-11-01,concedida,36892800s (~1.17 years),2018,08,31,si
1112,asalto_sexual_menor,2018-08-31,NA,n/a,NA,2018,08,31,no
1113,asociacion_delictuosa,2018-08-31,NA,n/a,NA,2018,08,31,no
1113,lavado_de_dinero,2018-08-31,NA,n/a,NA,2018,08,31,no
1114,asociacion_delictuosa,2018-08-31,NA,n/a,NA,2018,08,31,no
1114,delito_contra_la_salud,2018-08-31,NA,n/a,NA,2018,08,31,no
1114,delito_con_arma_de_fuego,2018-08-31,NA,n/a,NA,2018,08,31,no
1115,delito_contra_la_salud,2018-08-31,NA,n/a,NA,2018,08,31,no
1116,homicidio,2018-08-31,NA,n/a,NA,2018,08,31,no
1116,asalto_sexual,2018-08-31,NA,n/a,NA,2018,08,31,no
1117,delito_contra_la_salud,2018-08-31,2018-11-29,concedida,7776000s (~12.86 weeks),2018,08,31,si
1117,asociacion_delictuosa,2018-08-31,2018-11-29,concedida,7776000s (~12.86 weeks),2018,08,31,si
1118,homicidio,2018-08-31,NA,n/a,NA,2018,08,31,no
1119,robo,2018-09-13,2018-11-26,concedida,6393600s (~10.57 weeks),2018,09,13,si
1119,otros_delitos,2018-09-13,2018-11-26,concedida,6393600s (~10.57 weeks),2018,09,13,si
1120,asociacion_delictuosa,2018-09-13,2018-11-08,concedida,4838400s (~8 weeks),2018,09,13,si
1120,delito_contra_la_salud,2018-09-13,2018-11-08,concedida,4838400s (~8 weeks),2018,09,13,si
1121,delito_contra_la_salud,2018-09-13,2018-11-13,concedida,5270400s (~8.71 weeks),2018,09,13,si
1121,lavado_de_dinero,2018-09-13,2018-11-13,concedida,5270400s (~8.71 weeks),2018,09,13,si
1122,delincuencia_organizada,2018-09-27,2019-03-22,concedida,15206400s (~25.14 weeks),2018,09,27,si
1122,delito_contra_la_salud,2018-09-27,2019-03-22,concedida,15206400s (~25.14 weeks),2018,09,27,si
1122,delito_con_arma_de_fuego,2018-09-27,2019-03-22,concedida,15206400s (~25.14 weeks),2018,09,27,si
1123,delito_contra_la_salud,2018-10-04,2012-11-13,concedida,-185846400s (~-5.89 years),2018,10,04,si
1124,fraude,2018-10-15,NA,n/a,NA,2018,10,15,no
1125,asociacion_delictuosa,2018-10-25,2019-04-10,concedida,14428800s (~23.86 weeks),2018,10,25,si
1125,delito_contra_la_salud,2018-10-25,2019-04-10,concedida,14428800s (~23.86 weeks),2018,10,25,si
1125,lavado_de_dinero,2018-10-25,2019-04-10,concedida,14428800s (~23.86 weeks),2018,10,25,si
1126,asociacion_delictuosa,2018-10-25,2019-01-22,concedida,7689600s (~12.71 weeks),2018,10,25,si
1126,delito_contra_la_salud,2018-10-25,2019-01-22,concedida,7689600s (~12.71 weeks),2018,10,25,si
1126,lavado_de_dinero,2018-10-25,2019-01-22,concedida,7689600s (~12.71 weeks),2018,10,25,si
1127,asociacion_delictuosa,2018-11-12,2018-12-14,concedida,2764800s (~4.57 weeks),2018,11,12,si
1127,delito_contra_la_salud,2018-11-12,2018-12-14,concedida,2764800s (~4.57 weeks),2018,11,12,si
1127,lavado_de_dinero,2018-11-12,2018-12-14,concedida,2764800s (~4.57 weeks),2018,11,12,si
1128,asociacion_delictuosa,2018-11-12,2018-12-14,concedida,2764800s (~4.57 weeks),2018,11,12,si
1128,delito_contra_la_salud,2018-11-12,2018-12-14,concedida,2764800s (~4.57 weeks),2018,11,12,si
1128,lavado_de_dinero,2018-11-12,2018-12-14,concedida,2764800s (~4.57 weeks),2018,11,12,si
1129,asociacion_delictuosa,2018-11-16,NA,n/a,NA,2018,11,16,no
1129,lavado_de_dinero,2018-11-16,NA,n/a,NA,2018,11,16,no
1129,fraude,2018-11-16,NA,n/a,NA,2018,11,16,no
1130,homicidio,2018-11-23,2019-01-07,concedida,3888000s (~6.43 weeks),2018,11,23,si
1131,homicidio,2018-11-28,2019-02-27,concedida,7862400s (~13 weeks),2018,11,28,si
1132,asociacion_delictuosa,2018-12-05,2019-06-19,concedida,16934400s (~28 weeks),2018,12,05,si
1132,lavado_de_dinero,2018-12-05,2019-06-19,concedida,16934400s (~28 weeks),2018,12,05,si
1132,fraude,2018-12-05,2019-06-19,concedida,16934400s (~28 weeks),2018,12,05,si
1133,asociacion_delictuosa,2018-12-14,2019-03-12,concedida,7603200s (~12.57 weeks),2018,12,14,si
1134,asalto_sexual_menor,2018-12-14,2019-02-06,concedida,4665600s (~7.71 weeks),2018,12,14,si
1135,homicidio,2018-12-22,2019-02-06,concedida,3974400s (~6.57 weeks),2018,12,22,si
1135,lesiones,2018-12-22,2019-02-06,concedida,3974400s (~6.57 weeks),2018,12,22,si
1135,asalto_sexual,2018-12-22,2019-02-06,concedida,3974400s (~6.57 weeks),2018,12,22,si
1135,allanamiento_de_morada,2018-12-22,2019-02-06,concedida,3974400s (~6.57 weeks),2018,12,22,si
1135,delito_con_arma_de_fuego,2018-12-22,2019-02-06,concedida,3974400s (~6.57 weeks),2018,12,22,si
1136,asociacion_delictuosa,2019-01-02,2019-07-16,concedida,16848000s (~27.86 weeks),2019,01,02,si
1136,delito_contra_la_salud,2019-01-02,2019-07-16,concedida,16848000s (~27.86 weeks),2019,01,02,si
1136,lavado_de_dinero,2019-01-02,2019-07-16,concedida,16848000s (~27.86 weeks),2019,01,02,si
1136,homicidio,2019-01-02,2019-07-16,concedida,16848000s (~27.86 weeks),2019,01,02,si
1137,homicidio,2019-01-14,NA,n/a,NA,2019,01,14,no
1138,asociacion_delictuosa,2019-01-18,2019-07-26,concedida,16329600s (~27 weeks),2019,01,18,si
1138,delito_contra_la_salud,2019-01-18,2019-07-26,concedida,16329600s (~27 weeks),2019,01,18,si
1138,delito_con_arma_de_fuego,2019-01-18,2019-07-26,concedida,16329600s (~27 weeks),2019,01,18,si
1139,delito_sexual_menores,2019-01-23,2019-06-26,concedida,13305600s (~22 weeks),2019,01,23,si
1139,violacion,2019-01-23,2019-06-26,concedida,13305600s (~22 weeks),2019,01,23,si
1140,abuso_sexual_menores,2019-01-24,2019-03-12,concedida,4060800s (~6.71 weeks),2019,01,24,si
1141,asociacion_delictuosa,2019-01-25,2020-02-25,concedida,34214400s (~1.08 years),2019,01,25,si
1141,delito_contra_la_salud,2019-01-25,2020-02-25,concedida,34214400s (~1.08 years),2019,01,25,si
1142,incendio,2019-01-25,2019-04-30,concedida,8208000s (~13.57 weeks),2019,01,25,si
1142,homicidio,2019-01-25,2019-04-30,concedida,8208000s (~13.57 weeks),2019,01,25,si
1143,asociacion_delictuosa,2019-02-05,NA,concedida,NA,2019,02,05,si
1143,delito_contra_la_salud,2019-02-05,NA,concedida,NA,2019,02,05,si
1144,acecho_interestatal,2019-02-08,2019-09-02,concedida,17798400s (~29.43 weeks),2019,02,08,si
1144,asociacion_delictuosa,2019-02-08,2019-09-02,concedida,17798400s (~29.43 weeks),2019,02,08,si
1145,asociacion_delictuosa,2019-02-15,2019-07-10,concedida,12528000s (~20.71 weeks),2019,02,15,si
1145,delito_contra_la_salud,2019-02-15,2019-07-10,concedida,12528000s (~20.71 weeks),2019,02,15,si
1145,lavado_de_dinero,2019-02-15,2019-07-10,concedida,12528000s (~20.71 weeks),2019,02,15,si
1146,trata_de_personas,2019-02-15,2019-04-16,concedida,5184000s (~8.57 weeks),2019,02,15,si
1146,trafico_de_personas,2019-02-15,2019-04-16,concedida,5184000s (~8.57 weeks),2019,02,15,si
1146,albergue_a_indocumentados,2019-02-15,2019-04-16,concedida,5184000s (~8.57 weeks),2019,02,15,si
1146,lavado_de_dinero,2019-02-15,2019-04-16,concedida,5184000s (~8.57 weeks),2019,02,15,si
1146,asociacion_delictuosa,2019-02-15,2019-04-16,concedida,5184000s (~8.57 weeks),2019,02,15,si
1146,explotacion_sexual,2019-02-15,2019-04-16,concedida,5184000s (~8.57 weeks),2019,02,15,si
1147,homicidio,2019-02-25,NA,concedida,NA,2019,02,25,si
1148,homicidio,2019-02-26,2019-06-11,concedida,9072000s (~15 weeks),2019,02,26,si
1149,asociacion_delictuosa,2019-02-28,2020-04-16,concedida,35683200s (~1.13 years),2019,02,28,si
1149,delito_contra_la_salud,2019-02-28,2020-04-16,concedida,35683200s (~1.13 years),2019,02,28,si
1149,delito_con_arma_de_fuego,2019-02-28,2020-04-16,concedida,35683200s (~1.13 years),2019,02,28,si
1149,lavado_de_dinero,2019-02-28,2020-04-16,concedida,35683200s (~1.13 years),2019,02,28,si
1150,asociacion_delictuosa,2019-03-13,NA,n/a,NA,2019,03,13,no
1150,lavado_de_dinero,2019-03-13,NA,n/a,NA,2019,03,13,no
1151,delito_contra_la_salud,2019-03-13,NA,n/a,NA,2019,03,13,no
1152,asociacion_delictuosa,2019-04-01,2020-03-30,concedida,31449600s (~52 weeks),2019,04,01,si
1152,delito_contra_la_salud,2019-04-01,2020-03-30,concedida,31449600s (~52 weeks),2019,04,01,si
1153,asociacion_delictuosa,2019-04-05,2019-12-30,concedida,23241600s (~38.43 weeks),2019,04,05,si
1153,delito_contra_la_salud,2019-04-05,2019-12-30,concedida,23241600s (~38.43 weeks),2019,04,05,si
1153,lavado_de_dinero,2019-04-05,2019-12-30,concedida,23241600s (~38.43 weeks),2019,04,05,si
1153,delito_con_arma_de_fuego,2019-04-05,2019-12-30,concedida,23241600s (~38.43 weeks),2019,04,05,si
1154,pornografia_infantil,2019-04-10,2020-01-03,concedida,23155200s (~38.29 weeks),2019,04,10,si
1155,delito_contra_la_salud,2019-04-23,2019-07-04,concedida,6220800s (~10.29 weeks),2019,04,23,si
1156,homicidio,2019-04-29,2019-07-04,concedida,5702400s (~9.43 weeks),2019,04,29,si
1157,abuso_sexual_menores,2019-04-29,NA,n/a,NA,2019,04,29,no
1157,secuestro,2019-04-29,NA,n/a,NA,2019,04,29,no
1158,delito_contra_la_salud,2019-04-30,NA,n/a,NA,2019,04,30,no
1158,asociacion_delictuosa,2019-04-30,NA,n/a,NA,2019,04,30,no
1159,homicidio,2019-05-13,NA,n/a,NA,2019,05,13,no
1159,robo,2019-05-13,NA,n/a,NA,2019,05,13,no
1159,obstruccion_de_la_justicia,2019-05-13,NA,n/a,NA,2019,05,13,no
1160,abuso_sexual_menores,2019-05-15,2020-11-09,n/a,47001600s (~1.49 years),2019,05,15,no
1160,secuestro,2019-05-15,2020-11-09,n/a,47001600s (~1.49 years),2019,05,15,no
1161,delito_contra_la_salud,2019-05-16,2019-08-09,concedida,7344000s (~12.14 weeks),2019,05,16,si
1161,asociacion_delictuosa,2019-05-16,2019-08-09,concedida,7344000s (~12.14 weeks),2019,05,16,si
1162,homicidio,2019-05-17,2019-10-16,concedida,13132800s (~21.71 weeks),2019,05,17,si
1163,delito_contra_la_salud,2019-05-21,NA,n/a,NA,2019,05,21,no
1163,asociacion_delictuosa,2019-05-21,NA,n/a,NA,2019,05,21,no
1164,asociacion_delictuosa,2019-05-25,2019-07-29,concedida,5616000s (~9.29 weeks),2019,05,25,si
1164,delito_contra_la_salud,2019-05-25,2019-07-29,concedida,5616000s (~9.29 weeks),2019,05,25,si
1164,lavado_de_dinero,2019-05-25,2019-07-29,concedida,5616000s (~9.29 weeks),2019,05,25,si
1164,delito_con_arma_de_fuego,2019-05-25,2019-07-29,concedida,5616000s (~9.29 weeks),2019,05,25,si
1165,homicidio,2019-05-05,NA,n/a,NA,2019,05,05,no
1165,posesion_ilegal_de_arma_de_fuego,2019-05-05,NA,n/a,NA,2019,05,05,no
1166,abuso_sexual_menores,2019-05-11,NA,n/a,NA,2019,05,11,no
1167,homicidio,2019-06-11,NA,n/a,NA,2019,06,11,no
1167,robo,2019-06-11,NA,n/a,NA,2019,06,11,no
1167,obstruccion_de_la_justicia,2019-06-11,NA,n/a,NA,2019,06,11,no
1168,homicidio,2019-06-11,NA,n/a,NA,2019,06,11,no
1169,delito_contra_la_salud,2019-05-12,2019-09-20,concedida,11318400s (~18.71 weeks),2019,05,12,si
1169,asociacion_delictuosa,2019-05-12,2019-09-20,concedida,11318400s (~18.71 weeks),2019,05,12,si
1170,homicidio,2019-06-19,NA,n/a,NA,2019,06,19,no
1171,homicidio,2019-05-22,2019-08-08,concedida,6739200s (~11.14 weeks),2019,05,22,si
1171,asalto_sexual,2019-05-22,2019-08-08,concedida,6739200s (~11.14 weeks),2019,05,22,si
1172,delitos_sexuales,2019-06-27,NA,n/a,NA,2019,06,27,no
1172,abuso_sexual_menores,2019-06-27,NA,n/a,NA,2019,06,27,no
1173,homicidio,2019-08-28,2019-09-05,concedida,691200s (~1.14 weeks),2019,08,28,si
1173,homicidio,2019-08-28,2019-09-05,concedida,691200s (~1.14 weeks),2019,08,28,si
1174,secuestro,2019-07-03,2019-12-13,concedida,14083200s (~23.29 weeks),2019,07,03,si
1174,delito_con_arma_de_fuego,2019-07-03,2019-12-13,concedida,14083200s (~23.29 weeks),2019,07,03,si
1175,asalto_sexual,2019-07-05,NA,n/a,NA,2019,07,05,no
1175,abuso_sexual_menores,2019-07-06,NA,n/a,NA,2019,07,06,no
1176,lesiones_menor_edad,2019-07-10,2019-12-30,concedida,14947200s (~24.71 weeks),2019,07,10,si
1177,homicidio,2019-07-15,2019-12-30,concedida,14515200s (~24 weeks),2019,07,15,si
1178,asociacion_delictuosa,2019-07-16,NA,n/a,NA,2019,07,16,no
1178,delito_contra_la_salud,2019-07-16,NA,n/a,NA,2019,07,16,no
1178,produccion_de_documentos_de_identidad_ilegales,2019-07-16,NA,n/a,NA,2019,07,16,no
1178,lavado_de_dinero,2019-07-16,NA,n/a,NA,2019,07,16,no
1179,asalto_sexual,2019-07-17,2019-10-08,concedida,7171200s (~11.86 weeks),2019,07,17,si
1179,abuso_sexual_menores,2019-07-17,2019-10-08,concedida,7171200s (~11.86 weeks),2019,07,17,si
1180,delitos_sexuales,2019-07-17,2020-01-06,concedida,14947200s (~24.71 weeks),2019,07,17,si
1180,abuso_sexual_menores,2019-07-17,2020-01-06,concedida,14947200s (~24.71 weeks),2019,07,17,si
1181,asociacion_delictuosa,2019-07-22,NA,n/a,NA,2019,07,22,no
1181,delito_contra_la_salud,2019-07-22,NA,n/a,NA,2019,07,22,no
1181,produccion_de_documentos_de_identidad_ilegales,2019-07-22,NA,n/a,NA,2019,07,22,no
1181,lavado_de_dinero,2019-07-22,NA,n/a,NA,2019,07,22,no
1182,homicidio,2019-07-22,2020-01-07,concedida,14601600s (~24.14 weeks),2019,07,22,si
1182,secuestro,2019-07-22,2020-01-07,concedida,14601600s (~24.14 weeks),2019,07,22,si
1183,homicidio,2019-08-02,2019-10-03,concedida,5356800s (~8.86 weeks),2019,08,02,si
1183,homicidio,2019-08-02,2019-10-03,concedida,5356800s (~8.86 weeks),2019,08,02,si
1183,lesiones,2019-08-02,2019-10-03,concedida,5356800s (~8.86 weeks),2019,08,02,si
1183,delito_con_arma_de_fuego,2019-08-02,2019-10-03,concedida,5356800s (~8.86 weeks),2019,08,02,si
1183,lesiones,2019-08-02,2019-10-03,concedida,5356800s (~8.86 weeks),2019,08,02,si
1183,lesiones,2019-08-02,2019-10-03,concedida,5356800s (~8.86 weeks),2019,08,02,si
1183,abuso_sexual_menores,2019-08-02,2019-10-03,concedida,5356800s (~8.86 weeks),2019,08,02,si
